ticker,call_date,transcript_path,positive,negative,neutral,return_1d,return_5d
INTC,2016-01-14,data\raw\data\transcripts\INTC\2016-Jan-14-INTC.txt,0.16537460684776306,0.1005709245800972,0.734054446220398,-0.09102011132036136,-0.08582775095069306
INTC,2016-07-20,data\raw\data\transcripts\INTC\2016-Jul-20-INTC.txt,0.20726613700389862,0.12298673391342163,0.6697472929954529,-0.03978705750650202,-0.024096089286717026
INTC,2016-10-18,data\raw\data\transcripts\INTC\2016-Oct-18-INTC.txt,0.20520652830600739,0.08545470982789993,0.709338903427124,-0.05933757268456996,-0.07019879005383745
INTC,2017-04-27,data\raw\data\transcripts\INTC\2017-Apr-27-INTC.txt,0.23943178355693817,0.12318576872348785,0.6373825669288635,-0.03419714044503097,-0.008171679897129525
INTC,2017-01-26,data\raw\data\transcripts\INTC\2017-Jan-26-INTC.txt,0.22624778747558594,0.1149238720536232,0.6588283777236938,0.011182216934175093,-0.023429341745110355
INTC,2017-07-27,data\raw\data\transcripts\INTC\2017-Jul-27-INTC.txt,0.289364755153656,0.1263311803340912,0.5843039751052856,0.00972276563524943,0.05129896528160316
INTC,2017-10-26,data\raw\data\transcripts\INTC\2017-Oct-26-INTC.txt,0.3227742612361908,0.09581468254327774,0.5814110636711121,0.07376085189031678,0.1390571878798197
INTC,2018-04-26,data\raw\data\transcripts\INTC\2018-Apr-26-INTC.txt,0.26647916436195374,0.06156766414642334,0.6719530820846558,-0.00603231824517847,-0.01451472606096249
INTC,2018-01-25,data\raw\data\transcripts\INTC\2018-Jan-25-INTC.txt,0.2808246314525604,0.09005015343427658,0.62912517786026,0.10551896366358582,0.05187620409348148
INTC,2018-07-26,data\raw\data\transcripts\INTC\2018-Jul-26-INTC.txt,0.3806222081184387,0.04794091358780861,0.571436882019043,-0.08588933461947845,-0.05138047814729019
INTC,2018-10-25,data\raw\data\transcripts\INTC\2018-Oct-25-INTC.txt,0.3249821364879608,0.08033958077430725,0.5946782231330872,0.031143888394296937,0.08824177209124606
